Contact ID,Full Name,Email,Title,Phone,Location,Last Engagement Date,Engagement Score,Account ID
f5239cc0,Duane Allen,duane.allen@peterson.com,Procurement Specialist,+1-434-945-1487x51311,Liburgh,2025-03-17,84.06,7020d61a
8b8e99fb,Jeffrey Combs,jeffrey.combs@peterson.com,Product Manager,949-064-2021x06637,Kelseytown,2025-05-02,4.28,7020d61a
35b261ea,Sara Pollard,sara.pollard@peterson.com,RevOps Manager,313.988.8752,North Justinburgh,2025-04-29,83.74,7020d61a
95443597,John Gonzales,john.gonzales@peterson.com,HR Generalist,(718)795-3674x43667,North John,2025-03-29,69.24,7020d61a
d14bcff6,Sara Bell,sara.bell@peterson.com,Demand Gen Manager,582.404.4433x236,South Gabriella,2025-03-16,28.54,7020d61a
349be0b8,Lisa Mills,lisa.mills@peterson.com,IT Support Specialist,034.929.2748x7118,East Patricia,2025-03-06,1.69,7020d61a
f92bf580,Frank Sosa,frank.sosa@peterson.com,Marketing Operations Manager,618-276-6286x8465,North Ashleyfurt,2025-03-23,19.59,7020d61a
39f80bbe,Brian Thompson,brian.thompson@peterson.com,CFO,282.003.7848,East Joshua,2025-04-09,76.09,7020d61a
15cc653c,Sarah Sosa,sarah.sosa@peterson.com,CFO,001-157-020-7139,New Kimberlyburgh,2025-05-01,61.66,7020d61a
9df46fb7,Angela Murphy,angela.murphy@peterson.com,Finance Manager,8977623788,Jonesfort,2025-03-09,26.01,7020d61a
4c5fbbcf,Monica Maldonado,monica.maldonado@peterson.com,Product Manager,001-041-725-4020x640,Wilsonview,2025-03-06,63.86,7020d61a
684e1d35,Loretta Sanchez,loretta.sanchez@peterson.com,VP of Marketing,048.423.6056x3160,Krystalberg,2025-04-02,9.68,7020d61a
bc44263d,Sara Reyes,sara.reyes@harrison-garcia.com,Head of Demand Gen,(547)117-6870x454,Rebeccaton,2025-02-11,15.64,1bb260a7
d5109ae7,Elizabeth Acosta,elizabeth.acosta@harrison-garcia.com,Marketing Manager,(389)607-0247,Robertbury,2025-03-10,69.69,1bb260a7
852980fb,Jeremy Solis,jeremy.solis@harrison-garcia.com,IT Support Specialist,784.813.2765,New Michael,2025-04-09,66.11,1bb260a7
10879114,Denise Parker,denise.parker@harrison-garcia.com,VP of Marketing,001-003-623-4017,Brownstad,2025-02-20,53.06,1bb260a7
84052edc,Rebecca Mcbride,rebecca.mcbride@harrison-garcia.com,IT Support Specialist,842.933.6078x9542,Danielport,2025-03-30,82.54,1bb260a7
b7692de1,Lauren Clay,lauren.clay@harrison-garcia.com,Software Engineer,001-451-839-9032,West Kirkside,2025-04-26,60.82,1bb260a7
7698c715,Benjamin Brown,benjamin.brown@harrison-garcia.com,Marketing Manager,+1-887-943-7057,West Dustinmouth,2025-04-09,24.92,1bb260a7
3325b746,Kimberly Jefferson,kimberly.jefferson@harrison-garcia.com,IT Support Specialist,029-173-5401,Christinebury,2025-04-18,25.85,1bb260a7
a838982f,Eric Floyd,eric.floyd@harrison-garcia.com,VP of Marketing,6092784180,Priceborough,2025-04-25,1.47,1bb260a7
c73159bb,Kari Garcia,kari.garcia@harrison-garcia.com,Demand Gen Manager,(434)328-1638x34213,Lake Michaelmouth,2025-04-25,89.77,1bb260a7
748844de,Holly Allen,holly.allen@harrison-garcia.com,Customer Success Rep,626.950.2262x093,North Taylor,2025-03-17,61.87,1bb260a7
262d3f58,Kevin Park,kevin.park@harrison-garcia.com,Procurement Specialist,(736)320-1940x6206,East Carla,2025-02-28,55.78,1bb260a7
7685aa76,Debbie Hebert,debbie.hebert@harrison-garcia.com,CFO,(073)510-1583x11028,Manningfort,2025-03-30,20.36,1bb260a7
d85dd417,Daniel Murillo,daniel.murillo@harrison-garcia.com,Finance Manager,(658)086-2869x6407,Mcphersonfort,2025-02-16,21.1,1bb260a7
5b44ad29,Jacob Cole,jacob.cole@harrison-garcia.com,Demand Gen Manager,(662)769-3921,East Michael,2025-03-13,51.15,1bb260a7
c27b5f8d,Jasmine Oneal,jasmine.oneal@andrews-glover.com,Director of Marketing,932-586-3497x51878,Patriciachester,2025-04-23,87.47,4364c9df
7835edf8,Kristopher Hobbs,kristopher.hobbs@andrews-glover.com,HR Generalist,200-129-4940x570,Moonmouth,2025-04-21,9.36,4364c9df
9dbcb30f,Robin Hendrix,robin.hendrix@andrews-glover.com,Finance Manager,660-181-2305,Douglasview,2025-05-04,61.08,4364c9df
4858d8e3,Melinda Ortega,melinda.ortega@andrews-glover.com,Product Manager,753.166.6277x567,Angelatown,2025-04-29,53.55,4364c9df
f6bce971,Hunter Yates,hunter.yates@andrews-glover.com,VP of Marketing,043-368-0263x0175,West Nicholashaven,2025-04-21,52.05,4364c9df
197b8ad9,Karen Humphrey,karen.humphrey@andrews-glover.com,Director of Marketing,+1-855-980-2322,New Crystal,2025-02-17,89.46,4364c9df
4ac6a548,Savannah Johnson,savannah.johnson@andrews-glover.com,Sales Representative,745-576-0345x589,Port Dakotachester,2025-02-05,84.2,4364c9df
34b5638f,Peggy Brown,peggy.brown@andrews-glover.com,Software Engineer,(334)534-7078,Jennifershire,2025-03-03,16.51,4364c9df
954a16b3,Kathryn Singleton,kathryn.singleton@andrews-glover.com,CFO,032.082.1248x34941,Lake James,2025-03-04,88.18,4364c9df
0a33fdc6,Lynn Hernandez,lynn.hernandez@andrews-glover.com,Finance Manager,157.926.7791x7448,Paulborough,2025-04-06,72.15,4364c9df
07c326fe,Jennifer Decker,jennifer.decker@andrews-glover.com,Head of Demand Gen,+1-996-983-8728x9968,New Danielbury,2025-03-21,93.03,4364c9df
e6adbb7e,Lisa Lopez,lisa.lopez@andrews-glover.com,Demand Gen Manager,992-586-2571x8914,Kristinahaven,2025-04-21,62.27,4364c9df
20fe94fa,Ryan Hatfield,ryan.hatfield@andrews-glover.com,Director of Marketing,+1-680-686-9961x760,Erikchester,2025-04-25,67.03,4364c9df
29dac046,Jennifer Conrad,jennifer.conrad@andrews-glover.com,HR Generalist,(131)466-2852,South Frank,2025-03-06,52.84,4364c9df
c09a6ea3,Grace Brown,grace.brown@andrews-glover.com,Marketing Manager,+1-755-663-4339x345,Cynthiamouth,2025-02-20,59.15,4364c9df
a992673b,Amanda Anderson,amanda.anderson@andrews-glover.com,Head of Demand Gen,254.026.0632,Davidberg,2025-03-23,38.96,4364c9df
fc40ac5e,Lisa Smith,lisa.smith@jones.com,CFO,(040)040-2851x899,Cooleyborough,2025-03-23,74.51,5f7ad646
ffe817e3,James Shaw,james.shaw@jones.com,Marketing Manager,001-969-965-5971x498,Hernandezstad,2025-02-09,23.55,5f7ad646
661b0af5,Matthew Gomez,matthew.gomez@jones.com,Procurement Specialist,001-215-255-2626x7555,Lake Alan,2025-03-08,37.06,5f7ad646
ba60531e,Sean Hensley,sean.hensley@jones.com,CMO,001-090-849-1423x90965,Carterview,2025-04-29,71.67,5f7ad646
a6ef14dc,Charles Ward,charles.ward@jones.com,Sales Representative,(367)877-3573,Jacquelineside,2025-04-25,11.07,5f7ad646
bd541b22,Jennifer Rodriguez,jennifer.rodriguez@jones.com,Head of Demand Gen,609.798.4918,South Kathleen,2025-02-13,54.95,5f7ad646
f99d5329,Michael Hurst,michael.hurst@jones.com,CFO,(540)046-4455,New Brenda,2025-03-01,61.28,5f7ad646
d708a893,Kimberly Juarez,kimberly.juarez@jones.com,Director of Marketing,001-146-585-8879,Loriport,2025-04-03,0,5f7ad646
c66ca207,Tara Jackson,tara.jackson@jones.com,Marketing Operations Manager,001-479-614-3410,Weberfurt,2025-02-27,45.69,5f7ad646
e42d1f39,Scott Allen,scott.allen@jones.com,HR Generalist,552-516-1302x01945,South Michael,2025-05-03,59.83,5f7ad646
a8db4b9c,Jesus Flores,jesus.flores@jones.com,Demand Gen Manager,+1-878-125-2025x05740,New Sheryl,2025-04-25,87.86,5f7ad646
cbd9fd09,Scott Jacobson,scott.jacobson@jones.com,VP of Marketing,085.502.8312x8418,Amberstad,2025-03-06,13.45,5f7ad646
e8b3ec69,Bruce Smith,bruce.smith@jones.com,Marketing Manager,172-747-9755x05607,Randallmouth,2025-03-30,67.97,5f7ad646
970da3d9,Michael Phillips,michael.phillips@jones.com,Demand Gen Manager,779-942-2708x1916,North Cassandraburgh,2025-03-19,54.5,5f7ad646
82ca83e3,Brian Shaffer,brian.shaffer@jones.com,Sales Representative,(828)008-8262x7981,Port Michael,2025-03-31,77.63,5f7ad646
08ad458e,Dalton Nelson,dalton.nelson@jones.com,Director of Marketing,001-869-560-9382x213,Kimhaven,2025-02-05,37.38,5f7ad646
74f4517e,Elizabeth Smith,elizabeth.smith@montgomery-graves.com,VP of Marketing,001-194-582-4133x845,Sharibury,2025-02-21,89.07,1d0c7c85
ecdcc776,Paul Robertson,paul.robertson@montgomery-graves.com,CFO,010-244-1878x893,Christopherbury,2025-02-14,72.59,1d0c7c85
e6f1e2be,Dominique Newman,dominique.newman@montgomery-graves.com,Demand Gen Manager,001-486-899-6482,Ronaldstad,2025-03-23,79.68,1d0c7c85
73931b9f,Christopher Walsh,christopher.walsh@montgomery-graves.com,HR Generalist,443.775.9200,Port Dawnmouth,2025-03-18,23.72,1d0c7c85
101a58d4,Jermaine Morgan,jermaine.morgan@montgomery-graves.com,Head of Demand Gen,001-188-683-3062x7627,Pageland,2025-02-24,21.97,1d0c7c85
3fd92353,Sarah Jackson,sarah.jackson@montgomery-graves.com,Finance Manager,+1-510-385-2186x402,Elizabethland,2025-02-23,2.58,1d0c7c85
04d39549,Zachary Mendez,zachary.mendez@montgomery-graves.com,Director of Marketing,480-946-3893x053,South Karen,2025-03-27,52.9,1d0c7c85
0bda50cb,Nancy Coleman,nancy.coleman@montgomery-graves.com,Demand Gen Manager,272.695.9167x46815,Mullinsside,2025-03-08,38.22,1d0c7c85
8d2d1031,Dylan Sparks,dylan.sparks@montgomery-graves.com,Customer Success Rep,001-812-446-6946,Port Kim,2025-03-06,83.12,1d0c7c85
9863e7a7,Calvin Stout,calvin.stout@montgomery-graves.com,Procurement Specialist,597-235-0104,East Andrewmouth,2025-04-21,51.79,1d0c7c85
7d9caebc,James Lambert,james.lambert@montgomery-graves.com,HR Generalist,772-820-2333x426,Swansonview,2025-04-22,62.31,1d0c7c85
8807d825,Heather White,heather.white@montgomery-graves.com,Procurement Specialist,+1-538-676-2342x892,Port Kathleenside,2025-03-28,74.08,1d0c7c85
6c3a9352,Anna Ramos,anna.ramos@montgomery-graves.com,VP of Marketing,(440)706-8355,Anthonyshire,2025-04-03,87.76,1d0c7c85
e5da407a,Teresa Delgado,teresa.delgado@montgomery-graves.com,Marketing Manager,001-700-942-9576,East Joseph,2025-04-10,29.11,1d0c7c85
b10acbde,Kelly Walls,kelly.walls@montgomery-graves.com,Procurement Specialist,570.601.0145,Port Andreafurt,2025-02-16,0.03,1d0c7c85
c873c540,Lauren Stewart,lauren.stewart@montgomery-graves.com,Head of Demand Gen,861.582.2964,Port Ronald,2025-04-13,3.17,1d0c7c85
701a9afb,Jacob Campbell,jacob.campbell@hall.org,RevOps Manager,298-178-2834,New Derek,2025-04-08,98.52,c9fc19d8
c1109920,Erica Serrano,erica.serrano@hall.org,Head of Demand Gen,8620432249,Kevinside,2025-04-02,62.44,c9fc19d8
4549d8b5,Linda Davis,linda.davis@hall.org,Procurement Specialist,+1-445-916-7213x654,Justinshire,2025-03-17,4.45,c9fc19d8
e00cae13,Alexandra Reed,alexandra.reed@hall.org,RevOps Manager,796-066-6584x18759,East Danielland,2025-04-29,99.16,c9fc19d8
90f2c7a6,Travis Thompson,travis.thompson@hall.org,Marketing Manager,212.887.5581,Edwardschester,2025-04-10,80.93,c9fc19d8
034fcb0b,Steven Jones,steven.jones@hall.org,Demand Gen Manager,281.825.6232,Nicholasville,2025-03-08,47.24,c9fc19d8
3b137b89,Guy Knight,guy.knight@hall.org,Sales Representative,001-442-436-9625,Joshualand,2025-02-24,46,c9fc19d8
6480269f,Lindsay Santiago,lindsay.santiago@hall.org,Procurement Specialist,(281)530-1551x688,Kathleenville,2025-03-18,32.15,c9fc19d8
b5be2dba,Kevin Zamora,kevin.zamora@hall.org,Director of Marketing,505-564-8173x6605,Robynland,2025-03-09,28.58,c9fc19d8
9af94bd8,Maria Mcgee,maria.mcgee@hall.org,Demand Gen Manager,7474644738,Adamsmouth,2025-04-16,60.82,c9fc19d8
7229114e,Caroline Watkins,caroline.watkins@hall.org,Sales Representative,585-731-2776x054,Antonioborough,2025-04-14,9.08,c9fc19d8
fed5f97a,Sue Hickman,sue.hickman@hall.org,Marketing Manager,478-099-5334x48714,Lake Sharon,2025-04-11,26.89,c9fc19d8
c49feb6a,Zachary Williams,zachary.williams@hall.org,Product Manager,882-505-4221x538,Woodfurt,2025-03-06,34.26,c9fc19d8
5118fdd5,Tamara Murphy,tamara.murphy@hall.org,CMO,202.357.7445x7410,North Mitchell,2025-03-02,25.31,c9fc19d8
7992e921,Lauren Barnes,lauren.barnes@hall.org,CFO,993-538-1934,Port Kelseystad,2025-03-23,65.08,c9fc19d8
89c990b3,Theresa Baker,theresa.baker@hall.org,HR Generalist,001-706-949-4987,South Donna,2025-02-26,29.07,c9fc19d8
1823efe1,Kenneth Cruz,kenneth.cruz@hall.org,Marketing Operations Manager,+1-649-876-6521x6461,Jenniferburgh,2025-03-16,17.65,c9fc19d8
23338463,Julia Terrell,julia.terrell@hall.org,Head of Demand Gen,+1-260-053-9096x89514,Rebeccaview,2025-03-10,10.53,c9fc19d8
5cc4725f,Shelby Walker,shelby.walker@hall.org,Marketing Manager,928-838-6873x9867,South Rachel,2025-03-23,66.06,c9fc19d8
1d0a20a2,Sarah Myers,sarah.myers@vang.com,Finance Manager,106-771-2228,North Kendra,2025-04-27,15.8,2ed53960
6e7583c4,Elizabeth Nguyen,elizabeth.nguyen@vang.com,Head of Demand Gen,734-089-0526,Madelinemouth,2025-04-22,4.74,2ed53960
251972a7,Aaron Coleman,aaron.coleman@vang.com,Procurement Specialist,041-242-2324x21801,West Danielborough,2025-02-22,72.33,2ed53960
19a5e8d2,Linda Ward,linda.ward@vang.com,Procurement Specialist,879.449.1406x487,East Sara,2025-03-24,78.5,2ed53960
8d830865,Abigail Cervantes,abigail.cervantes@vang.com,CMO,+1-742-201-3519,Shannonborough,2025-03-24,17.86,2ed53960
897bfb4e,Dylan Fuentes,dylan.fuentes@vang.com,Procurement Specialist,+1-453-935-0368x95108,Maloneview,2025-04-18,87.95,2ed53960
ac25ff3e,Sarah Wise,sarah.wise@vang.com,Head of Demand Gen,408-979-2142,Stevenfurt,2025-05-05,38.3,2ed53960
a1881faa,Brandon Henson,brandon.henson@vang.com,Marketing Operations Manager,818-567-2582,Sheilaside,2025-03-02,21.76,2ed53960
9e2fcaf7,Steven Everett,steven.everett@vang.com,VP of Marketing,845.312.3482x6513,West Andrew,2025-02-12,37.72,2ed53960
1b847205,Dawn Reed,dawn.reed@vang.com,Sales Representative,(516)511-8399x46298,East Shaun,2025-04-26,36.17,2ed53960
189a5d62,Travis Reese,travis.reese@vang.com,Sales Representative,9786556416,Georgeview,2025-04-24,45.16,2ed53960
b457a879,Sarah Williams,sarah.williams@vang.com,CFO,730.858.1990x381,Perrymouth,2025-04-16,97.86,2ed53960
7f827878,Steven Walton,steven.walton@vang.com,HR Generalist,(473)174-7549,Anthonychester,2025-04-12,89.04,2ed53960
4cdd4a76,Julie Robinson,julie.robinson@vang.com,RevOps Manager,614-537-7103x3023,Stephentown,2025-02-16,94.5,2ed53960
792a08c2,William Miranda,william.miranda@vang.com,Product Manager,624-612-1085,North Johnathanfort,2025-03-07,18.64,2ed53960
dc156dcf,Kevin Perez,kevin.perez@vang.com,CMO,720.488.1893,Trevinofurt,2025-04-20,77.5,2ed53960
fb41a98f,Nicole Mueller,nicole.mueller@vang.com,RevOps Manager,+1-740-810-9499,Gallagherstad,2025-04-21,67.41,2ed53960
775dbad3,Tonya Morris,tonya.morris@vang.com,RevOps Manager,485.028.6180x692,East Hollyburgh,2025-04-18,28.78,2ed53960
ee6a1b40,Daniel Gray,daniel.gray@vang.com,CMO,001-238-791-8470x674,Edwinmouth,2025-03-18,15.14,2ed53960
51f78232,Kelly Williams,kelly.williams@vang.com,HR Generalist,465-030-4091x835,Melindaburgh,2025-04-13,43.29,2ed53960
519a7555,Jessica Walton,jessica.walton@williams.org,Marketing Manager,001-212-061-9142x45707,Craigport,2025-03-09,50.53,80cd6fc0
af346705,Amber Miller,amber.miller@williams.org,VP of Marketing,(886)319-1814x41768,Watsonside,2025-04-01,7.48,80cd6fc0
9b855f9f,Mark Brown,mark.brown@williams.org,Procurement Specialist,(516)814-1699x96729,Ashleeside,2025-04-13,30.8,80cd6fc0
0442c5ed,Nicholas Rodriguez,nicholas.rodriguez@williams.org,Procurement Specialist,+1-541-271-3854x290,Michealhaven,2025-04-22,49.36,80cd6fc0
bcb7f648,Kristina Cannon,kristina.cannon@williams.org,HR Generalist,(741)028-7562,West Meganside,2025-02-27,85.39,80cd6fc0
494bdaf2,Vincent Mcdonald,vincent.mcdonald@williams.org,CMO,001-575-662-2731x76569,Lake Lindsay,2025-03-29,53.36,80cd6fc0
58f26a23,Kristen Baker,kristen.baker@williams.org,Procurement Specialist,001-178-142-5465x996,Weaverchester,2025-03-18,30.09,80cd6fc0
1902ca32,Dustin Snow,dustin.snow@williams.org,Director of Marketing,859-739-7529,West Vanessafurt,2025-04-30,99.03,80cd6fc0
d71155bb,Ronald Nguyen,ronald.nguyen@williams.org,HR Generalist,(671)732-2202,Debbiemouth,2025-04-05,32.67,80cd6fc0
8b595864,Melinda Hobbs,melinda.hobbs@williams.org,CFO,471-741-9029x40897,Harmonfort,2025-03-10,12.58,80cd6fc0
d1882b8b,Brian Cole,brian.cole@williams.org,Finance Manager,(856)641-3513x8777,North Max,2025-02-13,33.75,80cd6fc0
6e84d7ad,Jennifer Grant,jennifer.grant@williams.org,Head of Demand Gen,258-191-7478,North Shawnchester,2025-03-30,22.75,80cd6fc0
b9be6a4b,Sarah Hobbs,sarah.hobbs@williams.org,Head of Demand Gen,001-602-058-0272x31079,West Sharontown,2025-04-04,98.62,80cd6fc0
e80425d6,Andrew Allen,andrew.allen@williams.org,Marketing Manager,001-644-690-3603x546,West Deniseport,2025-03-24,69.74,80cd6fc0
e7ab5200,Jeremy James,jeremy.james@williams.org,Demand Gen Manager,918-524-5572,New Benjaminfurt,2025-04-01,78.62,80cd6fc0
13a6cfc0,Mark Ward,mark.ward@keller-moore.info,CFO,(866)465-3774x760,New Jacob,2025-02-06,95.51,53daa83b
6fc52d86,Andrew Mcdowell,andrew.mcdowell@keller-moore.info,Demand Gen Manager,+1-382-235-0582x489,South Diane,2025-04-29,56.69,53daa83b
0ad87d26,James Perez,james.perez@keller-moore.info,Product Manager,484.392.7599,West Kyle,2025-02-16,90.28,53daa83b
e272511f,Teresa Dixon,teresa.dixon@keller-moore.info,Customer Success Rep,700.905.7114x213,Lake Josephview,2025-03-04,69.49,53daa83b
e0b6cc01,Vincent Spencer,vincent.spencer@keller-moore.info,RevOps Manager,852-274-6219x51702,Katieport,2025-03-29,19.51,53daa83b
a7e5e854,Erika Zavala,erika.zavala@keller-moore.info,RevOps Manager,7467352770,Brianberg,2025-05-02,57.4,53daa83b
a352832e,Jonathan Turner,jonathan.turner@keller-moore.info,Procurement Specialist,(562)849-0733,Hillmouth,2025-04-09,67.29,53daa83b
985c6124,Andrea Humphrey,andrea.humphrey@keller-moore.info,VP of Marketing,2157606484,Vaughnmouth,2025-04-03,1.1,53daa83b
f0471d9d,Mary Sheppard,mary.sheppard@keller-moore.info,Product Manager,6581029569,East Kristen,2025-03-29,25.5,53daa83b
0895711f,Kayla Smith,kayla.smith@keller-moore.info,RevOps Manager,646.557.0758,Bakerbury,2025-03-22,68.76,53daa83b
9ebcd67b,Sarah Wilson,sarah.wilson@keller-moore.info,Head of Demand Gen,297-088-1262x79832,Lindseychester,2025-04-03,94.46,53daa83b
e979663a,Joseph Brown,joseph.brown@keller-moore.info,Head of Demand Gen,+1-295-354-0873x064,Morristown,2025-02-14,23.74,53daa83b
dcf95c51,Dustin Sweeney,dustin.sweeney@keller-moore.info,Finance Manager,001-935-940-2136x987,Bowenview,2025-03-31,28.08,53daa83b
a6ec996a,Kenneth Gordon,kenneth.gordon@keller-moore.info,VP of Marketing,796-866-9203x942,New Steventon,2025-02-11,60.51,53daa83b
b92235c2,Kristy Taylor,kristy.taylor@keller-moore.info,Finance Manager,001-143-370-3972x3756,East Elizabeth,2025-04-22,66.82,53daa83b
ffc6f635,Jeremiah Cannon,jeremiah.cannon@keller-moore.info,Demand Gen Manager,001-092-604-5369x75019,Julieland,2025-02-16,81.55,53daa83b
4e0e1a43,Kendra Anderson,kendra.anderson@lewis.com,Sales Representative,861-390-4625,East Jeffrey,2025-03-31,61.76,850cc279
d43adf9d,Randy Fernandez,randy.fernandez@lewis.com,CFO,274.806.5525,Hensonside,2025-04-25,97.01,850cc279
30467b19,John Lloyd,john.lloyd@lewis.com,Director of Marketing,001-468-965-5252x52726,Jacquelineland,2025-04-28,69.94,850cc279
e0b83181,Patricia Cole,patricia.cole@lewis.com,Product Manager,001-533-036-0452x84687,Thomasfurt,2025-04-14,80.68,850cc279
26df8cba,Cody Day,cody.day@lewis.com,Finance Manager,+1-228-379-1015x8312,Youngland,2025-04-30,91.57,850cc279
7df65ab1,Evan Armstrong,evan.armstrong@lewis.com,Marketing Manager,+1-080-757-7759,Heathermouth,2025-04-12,72.94,850cc279
70465b1e,Michele Jones,michele.jones@lewis.com,Director of Marketing,617-661-7557x15779,Nguyenberg,2025-03-15,79.66,850cc279
47bd838e,Jenny Guzman,jenny.guzman@lewis.com,RevOps Manager,172-314-9045x16051,West Jenniferview,2025-04-21,35.71,850cc279
9536c85f,Amy Davis,amy.davis@lewis.com,Marketing Operations Manager,+1-087-863-0367x315,Loweryside,2025-03-12,3.18,850cc279
3cb54b8f,Andrew Gilbert,andrew.gilbert@lewis.com,Software Engineer,275-035-0425x36238,Russellfort,2025-03-21,27.91,850cc279
b4de1776,Christopher Macias,christopher.macias@lewis.com,Procurement Specialist,(515)875-9809x15367,Wongberg,2025-02-19,34.48,850cc279
dde2cf6e,Christopher Powell,christopher.powell@lewis.com,Sales Representative,692.504.1888x734,Fletcherberg,2025-04-22,2.26,850cc279
d6ce6390,Christina Cohen,christina.cohen@lewis.com,Head of Demand Gen,930.015.8067x286,Connerstad,2025-03-23,31.82,850cc279
d25173fc,Vincent Sexton,vincent.sexton@lewis.com,CFO,966-913-6586,East Lydiaville,2025-04-12,41.36,850cc279
792457a8,Nicole Jones,nicole.jones@lewis.com,Software Engineer,001-751-739-1477,East Jill,2025-03-16,28.44,850cc279
b8f83e22,Gina Harmon,gina.harmon@lewis.com,Director of Marketing,7745124962,Calebfort,2025-04-26,44.19,850cc279
db4c4be7,Brittany Anderson,brittany.anderson@lewis.com,IT Support Specialist,(107)156-4626,Johnchester,2025-03-24,18.13,850cc279
c295b76a,Margaret Lambert,margaret.lambert@lewis.com,RevOps Manager,889-428-3338,Lake Teresaburgh,2025-04-19,26.59,850cc279
fac1744d,Timothy Ramirez,timothy.ramirez@lewis.com,VP of Marketing,+1-050-542-8240,East Brettchester,2025-05-01,21.68,850cc279
